review_id,hotel_id,review_usercity,review_date,name,review
493646859,VCBCX1,"Phoenix, Arizona",2017-06-16,Vancouver X Inn,The people at the desk and the manager had the best customer service I ever have experienced. The beds were comfortable.The rooms were clean.It was very close to places to eat and visit.We definitely will stay here again . 
288972956,VCBCX1,"Pinehurst, North Carolina",2015-07-14,Vancouver X Inn,"We were here for the World Cup, as well as many other American families.  Stephanie at the front remembered my name the second morning there - WOW.  We got lucky for an upgrade to a suite, which worked well with 3 kids.  Lap pool, odd to get there through the fitness center, but good to relax at end of day.  Concierge lounge too for those with XT status.  Short walk to the train, easy ride downtown.  Quiet neighborhood."
162954205,VCBCX1,"Piscataway, New Jersey",2013-06-04,Vancouver X Inn,"We stayed there for three nights on a business trip.  The XT was clean, quiet, well run and very accommodating.  The bed was super comfortable, like sleeping at home.  The staff was friendly and professional.  This location in Burnaby was situated in a very convenient location with access to the Sky Train, a huge shopping mall across the street, and at the intersection of the two main streets in Burnaby.  I'll stay there again when in Vancouver on business or pleasure."
557403939,VCBCX1,"Pitt Meadows, Canada",2018-01-30,Vancouver X Inn,I stayed at this hotel the night before my wedding and for my wedding night and was very disappointed. I phoned the hotel weeks prior to my stay to inform them that this was for a special occasion and to make sure the room was special. They forgot. My bridesmaid had to speak with the front desk to remind them to make sure the room was extra special for when we came back after the wedding. When my husband and I got back to the room the room was filthy. The housekeeper made the bed and sprinkled rose petals all over the floor and bed but failed to clean the rest of the room. There were used towels on the floor and the garbages were overflowing. Spend your hard earned money elsewhere.
452536921,VCBCX1,"Pittsburgh, United States",2017-01-16,Vancouver X Inn,"This hotel is terrific. The staff and the employees are really on top of everything. The hotel's location is perfect, great restaurants, a mall, Sky Train within walking distance! Stay there you won't be sorry!"
292116029,VCBCX1,"Placerville, California",2015-07-24,Vancouver X Inn,"Great hotel for business or couples. Close walk to skytrain for 20 minute ride to downtown Vancouver. Neighborhood was different than anticipated, if you love Asian food your in luck. Nice quiet bar area. Didn't go to the 18th floor to use our diamond member services, can't review that but it is there so that's a plus too. We would stay at this property again. "
186827860,VCBCX1,"Plano, Texas",2013-12-05,Vancouver X Inn,We drove to Vancouver from Seattle and decided to stay outside the downtown area.  We did not want to deal with driving downtown during rush hour.  The XT Metrotown is located in Burnaby.  It is easy to reach by car and self parking is only $9C.  The hotel is located about 2 blocks from the SkyTrain which takes you into downtown.  One way ticket is $2.75C and you can purchase them via credit card at the machine.  It takes about 20 minutes via SkyTrain to be in the center of Vancouver.  There also is a hugh shopping mall 2 blocks from the hotel and next to the hotel is a large Chinese shopping mall.  The room was great.  Service was friendly.  They provided a map that detailed the area around the hotel and a map of the Vancouver area.
165499069,VCBCX1,"Plano, Texas",2013-06-27,Vancouver X Inn,"A greatbXT property in a convenient location.  We based our long weekend visit from this hotel and had no complaints.  Staff and rooms were great.  Access to the club room on the 18th floor was excellent.  Others mention the parking, but it is not that bad.  We ate at the restaurant one evening and the food was good but not outstanding for the price.  Sorely missing from the rooms are microwaves, fridges and kettles.  The coffee makers and coffee in the room was grey sludge producing cheap devices, but the coffee elsewhere in the hotel was superb.  Would we stay there again? Yes.  Would I prefer they add some additional amenities for the price - absolutely."
457393612,VCBCX1,"Plymouth, Minnesota",2017-02-05,Vancouver X Inn,"Spent two night at the XT Vancouver Metrotown and it was perfect for business.  They have a very attentive staff, and I hardly had to slow down walking out of the hotel right into a waiting cab.  The Opal Lounge on the 18th floor for frequent HH stayers makes a perfect spot for breakfast and happy hour without having to leave the hotel.  Again, the staff was great!"
415071590,VCBCX1,"Poipu, Hawaii",2016-09-05,Vancouver X Inn,"A little out of he way, but great Skytrain access to downtown.  A little pricey for the area, but clean and well appointed. Staff is very helpful and the rooms are beautiful and very comfortable. One of our favorite places to stay. "
510265171,VCBCX1,"Pontypridd, United Kingdom",2017-08-08,Vancouver X Inn,"So far all good apart for the smoke haze not affecting the breathing, but our room on the 16 floorwe have not seen the mountains yet.Sky Train and bus sevice very good and regular about 20 minutes to waterfront and Stanley Park,Granville Island also a must. Hotel staff very good in all departments and breakfast buffet or  or full hot breakfast also good..Will do another review in 18 days time. Burnaby a good place to work or play out of watch out a 400 shp mal 5 mis away!!!!"
290960086,VCBCX1,"Port Alberni, Canada",2015-07-20,Vancouver X Inn,"First time staying here, I am sure I will be back. Walking distance to shopping and transit. Service was amazing, in room dining was the best for value I have ever had and they were very accommodating to my last minute order. I need to stay on lower floors and they were able to change my room without a fuss. My favourite part may have been the deep bathtub!"
226202465,VCBCX1,"Port Alberni, Canada",2014-09-01,Vancouver X Inn,"I chose this hotel hoping for an elegant break after power-shopping and I was not disappointed.  I will always stay here when I shop at Metrotown.  The room was an excellent value for the money spent, the meals we enjoyed were varied, tasty and top quality.  The staff was pleasant and helpful"
357487103,VCBCX1,"Port Alberni, Canada",2016-03-21,Vancouver X Inn,I have stayed many times at this hotel for business and never had a problem.  The rooms are comfortable and clean.  The staff are amazing.  I can't say enough about the staff.  Room service is fast and hot.  The restaurant is comfortable and provides a great selection of food.
330792969,VCBCX1,"Port Coquitlam, Canada",2015-12-04,Vancouver X Inn,We stayed at this hotel for a work Christmas party so we didn't have to go home.  The room was clean and we had a minor issue with our lighted mirror and maintenance came up and fixed it in less than 5 mins.  I have had my work functions at this hotel for many years and this is the 2nd time I have stayed in a room. Room is clean and well maintained. Hotel staff are very friendly and helpful.
